fund,quarter,quarter_label,portfolio_value,rank,ticker,company,weight,sector
BRK,2025Q4,2025   Q4,$274.2 B,18,COF,Capital One Financial,0.0063,Financials
BRK,2025Q4,2025   Q4,$274.2 B,19,UNH,United Health Group Inc.,0.0060999999999999995,Healthcare
BRK,2025Q4,2025   Q4,$274.2 B,20,DPZ,Dominos Pizza Inc.,0.0051,Consumer Discretionary
BRK,2025Q3,2025   Q3,$267.3 B,1,AAPL,Apple Inc.,0.22690000000000002,Technology
BRK,2025Q3,2025   Q3,$267.3 B,2,AXP,American Express,0.1884,Financials
BRK,2025Q3,2025   Q3,$267.3 B,3,BAC,Bank of America Corp.,0.1096,Financials
BRK,2025Q3,2025   Q3,$267.3 B,4,KO,Coca Cola Co.,0.0992,Consumer Staples
BRK,2025Q3,2025   Q3,$267.3 B,5,CVX,Chevron Corp.,0.0709,Energy
BRK,2025Q3,2025   Q3,$267.3 B,6,OXY,Occidental Petroleum,0.046799999999999994,Energy
BRK,2025Q3,2025   Q3,$267.3 B,7,MCO,Moody's Corp.,0.044000000000000004,Financials
BRK,2025Q3,2025   Q3,$267.3 B,8,CB,Chubb Limited,0.0331,Financials
BRK,2025Q3,2025   Q3,$267.3 B,9,KHC,Kraft Heinz Co.,0.0317,Consumer Staples
BRK,2025Q3,2025   Q3,$267.3 B,10,GOOGL,Alphabet Inc.,0.016200000000000003,Communication Services
BRK,2025Q3,2025   Q3,$267.3 B,11,DVA,DaVita HealthCare Partners,0.016,Healthcare
BRK,2025Q3,2025   Q3,$267.3 B,12,KR,Kroger Co.,0.0126,Consumer Staples
BRK,2025Q3,2025   Q3,$267.3 B,13,SIRI,SiriusXM Holdings Inc,0.0109,Communication Services
BRK,2025Q3,2025   Q3,$267.3 B,14,V,Visa Inc.,0.0106,Financials
BRK,2025Q3,2025   Q3,$267.3 B,15,VRSN,Verisign Inc.,0.009399999999999999,Technology
BRK,2025Q3,2025   Q3,$267.3 B,16,MA,Mastercard Inc.,0.0085,Financials
BRK,2025Q3,2025   Q3,$267.3 B,17,AMZN,Amazon.com Inc.,0.008199999999999999,Consumer Discretionary
BRK,2025Q3,2025   Q3,$267.3 B,18,STZ,Constellation Brands,0.0068000000000000005,Consumer Staples
BRK,2025Q3,2025   Q3,$267.3 B,19,UNH,United Health Group Inc.,0.006500000000000001,Healthcare
BRK,2025Q3,2025   Q3,$267.3 B,20,COF,Capital One Financial,0.005699999999999999,Financials
BRK,2025Q2,2025   Q2,$257.5 B,1,AAPL,Apple Inc.,0.2231,Technology
BRK,2025Q2,2025   Q2,$257.5 B,2,AXP,American Express,0.18780000000000002,Financials
BRK,2025Q2,2025   Q2,$257.5 B,3,BAC,Bank of America Corp.,0.1112,Financials
BRK,2025Q2,2025   Q2,$257.5 B,4,KO,Coca Cola Co.,0.1099,Consumer Staples
BRK,2025Q2,2025   Q2,$257.5 B,5,CVX,Chevron Corp.,0.0679,Energy
BRK,2025Q2,2025   Q2,$257.5 B,6,MCO,Moody's Corp.,0.0481,Financials
BRK,2025Q2,2025   Q2,$257.5 B,7,OXY,Occidental Petroleum,0.0432,Energy
BRK,2025Q2,2025   Q2,$257.5 B,8,KHC,Kraft Heinz Co.,0.0326,Consumer Staples
BRK,2025Q2,2025   Q2,$257.5 B,9,CB,Chubb Limited,0.0304,Financials
BRK,2025Q2,2025   Q2,$257.5 B,10,DVA,DaVita HealthCare Partners,0.0187,Healthcare
BRK,2025Q2,2025   Q2,$257.5 B,11,VRSN,Verisign Inc.,0.0149,Technology
BRK,2025Q2,2025   Q2,$257.5 B,12,KR,Kroger Co.,0.0139,Consumer Staples
BRK,2025Q2,2025   Q2,$257.5 B,13,V,Visa Inc.,0.011399999999999999,Financials
BRK,2025Q2,2025   Q2,$257.5 B,14,SIRI,SiriusXM Holdings Inc,0.010700000000000001,Communication Services
BRK,2025Q2,2025   Q2,$257.5 B,15,MA,Mastercard Inc.,0.0087,Financials
BRK,2025Q2,2025   Q2,$257.5 B,16,STZ,Constellation Brands,0.0085,Consumer Staples
BRK,2025Q2,2025   Q2,$257.5 B,17,AMZN,Amazon.com Inc.,0.0085,Consumer Discretionary
BRK,2025Q2,2025   Q2,$257.5 B,18,UNH,United Health Group Inc.,0.0060999999999999995,Healthcare
BRK,2025Q2,2025   Q2,$257.5 B,19,COF,Capital One Financial,0.0059,Financials
BRK,2025Q2,2025   Q2,$257.5 B,20,AON,Aon Plc,0.005699999999999999,Financials
BRK,2025Q1,2025   Q1,$259.8 B,1,AAPL,Apple Inc.,0.2565,Technology
BRK,2025Q1,2025   Q1,$259.8 B,2,AXP,American Express,0.157,Financials
BRK,2025Q1,2025   Q1,$259.8 B,3,KO,Coca Cola Co.,0.1103,Consumer Staples
BRK,2025Q1,2025   Q1,$259.8 B,4,BAC,Bank of America Corp.,0.1014,Financials
BRK,2025Q1,2025   Q1,$259.8 B,5,CVX,Chevron Corp.,0.0764,Energy
BRK,2025Q1,2025   Q1,$259.8 B,6,OXY,Occidental Petroleum,0.050300000000000004,Energy
BRK,2025Q1,2025   Q1,$259.8 B,7,MCO,Moody's Corp.,0.044199999999999996,Financials
BRK,2025Q1,2025   Q1,$259.8 B,8,KHC,Kraft Heinz Co.,0.0381,Consumer Staples
BRK,2025Q1,2025   Q1,$259.8 B,9,CB,Chubb Limited,0.031400000000000004,Financials
BRK,2025Q1,2025   Q1,$259.8 B,10,DVA,DaVita HealthCare Partners,0.0207,Healthcare
BRK,2025Q1,2025   Q1,$259.8 B,11,VRSN,Verisign Inc.,0.013000000000000001,Technology
BRK,2025Q1,2025   Q1,$259.8 B,12,KR,Kroger Co.,0.013000000000000001,Consumer Staples
BRK,2025Q1,2025   Q1,$259.8 B,13,V,Visa Inc.,0.011200000000000002,Financials
BRK,2025Q1,2025   Q1,$259.8 B,14,SIRI,SiriusXM Holdings Inc,0.0104,Communication Services
BRK,2025Q1,2025   Q1,$259.8 B,15,STZ,Constellation Brands,0.0085,Consumer Staples
BRK,2025Q1,2025   Q1,$259.8 B,16,MA,Mastercard Inc.,0.0084,Financials
BRK,2025Q1,2025   Q1,$259.8 B,17,AMZN,Amazon.com Inc.,0.0073,Consumer Discretionary
BRK,2025Q1,2025   Q1,$259.8 B,18,AON,Aon Plc,0.0063,Financials
BRK,2025Q1,2025   Q1,$259.8 B,19,COF,Capital One Financial,0.0049,Financials
BRK,2025Q1,2025   Q1,$259.8 B,20,DPZ,Dominos Pizza Inc.,0.0046,Consumer Discretionary
BRK,2024Q4,2024   Q4,$267.2 B,1,AAPL,Apple Inc.,0.2812,Technology
BRK,2024Q4,2024   Q4,$267.2 B,2,AXP,American Express,0.1684,Financials
BRK,2024Q4,2024   Q4,$267.2 B,3,BAC,Bank of America Corp.,0.1119,Financials
BRK,2024Q4,2024   Q4,$267.2 B,4,KO,Coca Cola Co.,0.0932,Consumer Staples
BRK,2024Q4,2024   Q4,$267.2 B,5,CVX,Chevron Corp.,0.0643,Energy
BRK,2024Q4,2024   Q4,$267.2 B,6,OXY,Occidental Petroleum,0.0489,Energy
BRK,2024Q4,2024   Q4,$267.2 B,7,MCO,Moody's Corp.,0.0437,Financials
BRK,2024Q4,2024   Q4,$267.2 B,8,KHC,Kraft Heinz Co.,0.0374,Consumer Staples
BRK,2024Q4,2024   Q4,$267.2 B,9,CB,Chubb Limited,0.027999999999999997,Financials
BRK,2024Q4,2024   Q4,$267.2 B,10,DVA,DaVita HealthCare Partners,0.0202,Healthcare
BRK,2024Q4,2024   Q4,$267.2 B,11,KR,Kroger Co.,0.011399999999999999,Consumer Staples
BRK,2024Q4,2024   Q4,$267.2 B,12,VRSN,Verisign Inc.,0.0103,Technology
BRK,2024Q4,2024   Q4,$267.2 B,13,SIRI,SiriusXM Holdings Inc,0.01,Communication Services
BRK,2024Q4,2024   Q4,$267.2 B,14,V,Visa Inc.,0.0098,Financials
BRK,2024Q4,2024   Q4,$267.2 B,15,AMZN,Amazon.com Inc.,0.008199999999999999,Consumer Discretionary
BRK,2024Q4,2024   Q4,$267.2 B,16,MA,Mastercard Inc.,0.0079,Financials
BRK,2024Q4,2024   Q4,$267.2 B,17,AON,Aon Plc,0.0055000000000000005,Financials
BRK,2024Q4,2024   Q4,$267.2 B,18,COF,Capital One Financial,0.005,Financials
BRK,2024Q4,2024   Q4,$267.2 B,19,STZ,Constellation Brands,0.004699999999999999,Consumer Staples
BRK,2024Q4,2024   Q4,$267.2 B,20,ALLY,Ally Financial Inc.,0.0039000000000000003,Financials
BRK,2024Q3,2024   Q3,$266.4 B,1,AAPL,Apple Inc.,0.26239999999999997,Technology
BRK,2024Q3,2024   Q3,$266.4 B,2,AXP,American Express,0.15439999999999998,Financials
BRK,2024Q3,2024   Q3,$266.4 B,3,BAC,Bank of America Corp.,0.1188,Financials
BRK,2024Q3,2024   Q3,$266.4 B,4,KO,Coca Cola Co.,0.1079,Consumer Staples
BRK,2024Q3,2024   Q3,$266.4 B,5,CVX,Chevron Corp.,0.06559999999999999,Energy
BRK,2024Q3,2024   Q3,$266.4 B,6,OXY,Occidental Petroleum,0.049400000000000006,Energy
BRK,2024Q3,2024   Q3,$266.4 B,7,MCO,Moody's Corp.,0.044000000000000004,Financials
BRK,2024Q3,2024   Q3,$266.4 B,8,KHC,Kraft Heinz Co.,0.0429,Consumer Staples
BRK,2024Q3,2024   Q3,$266.4 B,9,CB,Chubb Limited,0.029300000000000003,Financials
BRK,2024Q3,2024   Q3,$266.4 B,10,DVA,DaVita HealthCare Partners,0.0222,Healthcare
BRK,2024Q3,2024   Q3,$266.4 B,11,C,Citigroup Inc.,0.013000000000000001,Financials
BRK,2024Q3,2024   Q3,$266.4 B,12,KR,Kroger Co.,0.0108,Consumer Staples
BRK,2024Q3,2024   Q3,$266.4 B,13,SIRI,SiriusXM Holdings Inc,0.009300000000000001,Communication Services
BRK,2024Q3,2024   Q3,$266.4 B,14,VRSN,Verisign Inc.,0.0091,Technology
BRK,2024Q3,2024   Q3,$266.4 B,15,V,Visa Inc.,0.0086,Financials
BRK,2024Q3,2024   Q3,$266.4 B,16,MA,Mastercard Inc.,0.0074,Financials
BRK,2024Q3,2024   Q3,$266.4 B,17,AMZN,Amazon.com Inc.,0.006999999999999999,Consumer Discretionary
BRK,2024Q3,2024   Q3,$266.4 B,18,AON,Aon Plc,0.0053,Financials
BRK,2024Q3,2024   Q3,$266.4 B,19,COF,Capital One Financial,0.0051,Financials
BRK,2024Q3,2024   Q3,$266.4 B,20,NU,Nu Holdings Ltd,0.0044,Financials
BRK,2024Q2,2024   Q2,$280 B,1,AAPL,Apple Inc.,0.3009,Technology
BRK,2024Q2,2024   Q2,$280 B,2,BAC,Bank of America Corp.,0.1467,Financials
BRK,2024Q2,2024   Q2,$280 B,3,AXP,American Express,0.12539999999999998,Financials
BRK,2024Q2,2024   Q2,$280 B,4,KO,Coca Cola Co.,0.0909,Consumer Staples
BRK,2024Q2,2024   Q2,$280 B,5,CVX,Chevron Corp.,0.0663,Energy
BRK,2024Q2,2024   Q2,$280 B,6,OXY,Occidental Petroleum,0.0575,Energy
BRK,2024Q2,2024   Q2,$280 B,7,KHC,Kraft Heinz Co.,0.0375,Consumer Staples
BRK,2024Q2,2024   Q2,$280 B,8,MCO,Moody's Corp.,0.0371,Financials
BRK,2024Q2,2024   Q2,$280 B,9,CB,Chubb Limited,0.0246,Financials
BRK,2024Q2,2024   Q2,$280 B,10,DVA,DaVita HealthCare Partners,0.0179,Healthcare
BRK,2024Q2,2024   Q2,$280 B,11,C,Citigroup Inc.,0.0125,Financials
BRK,2024Q2,2024   Q2,$280 B,12,KR,Kroger Co.,0.0089,Consumer Staples
BRK,2024Q2,2024   Q2,$280 B,13,VRSN,Verisign Inc.,0.008100000000000001,Technology
BRK,2024Q2,2024   Q2,$280 B,14,V,Visa Inc.,0.0078000000000000005,Financials
BRK,2024Q2,2024   Q2,$280 B,15,AMZN,Amazon.com Inc.,0.0069,Consumer Discretionary
BRK,2024Q2,2024   Q2,$280 B,16,MA,Mastercard Inc.,0.0063,Financials
BRK,2024Q2,2024   Q2,$280 B,17,LSXMK,Liberty SiriusXM Series C,0.0055000000000000005,Communication Services
BRK,2024Q2,2024   Q2,$280 B,18,NU,Nu Holdings Ltd,0.0049,Financials
BRK,2024Q2,2024   Q2,$280 B,19,COF,Capital One Financial,0.0049,Financials
BRK,2024Q2,2024   Q2,$280 B,20,AON,Aon Plc,0.0043,Financials
BRK,2024Q1,2024   Q1,$331.7 B,1,AAPL,Apple Inc.,0.4081,Technology
BRK,2024Q1,2024   Q1,$331.7 B,2,BAC,Bank of America Corp.,0.11810000000000001,Financials
BRK,2024Q1,2024   Q1,$331.7 B,3,AXP,American Express,0.1041,Financials
BRK,2024Q1,2024   Q1,$331.7 B,4,KO,Coca Cola Co.,0.0738,Consumer Staples
BRK,2024Q1,2024   Q1,$331.7 B,5,CVX,Chevron Corp.,0.058499999999999996,Energy
BRK,2024Q1,2024   Q1,$331.7 B,6,OXY,Occidental Petroleum,0.048600000000000004,Energy
BRK,2024Q1,2024   Q1,$331.7 B,7,KHC,Kraft Heinz Co.,0.0362,Consumer Staples
BRK,2024Q1,2024   Q1,$331.7 B,8,MCO,Moody's Corp.,0.0292,Financials
BRK,2024Q1,2024   Q1,$331.7 B,9,CB,Chubb Limited,0.0203,Financials
BRK,2024Q1,2024   Q1,$331.7 B,10,DVA,DaVita HealthCare Partners,0.015,Healthcare
BRK,2024Q1,2024   Q1,$331.7 B,11,C,Citigroup Inc.,0.0105,Financials
BRK,2024Q1,2024   Q1,$331.7 B,12,KR,Kroger Co.,0.0086,Consumer Staples
BRK,2024Q1,2024   Q1,$331.7 B,13,VRSN,Verisign Inc.,0.0073,Technology
BRK,2024Q1,2024   Q1,$331.7 B,14,V,Visa Inc.,0.006999999999999999,Financials
BRK,2024Q1,2024   Q1,$331.7 B,15,LSXMK,Liberty SiriusXM Series C,0.0059,Communication Services
BRK,2024Q1,2024   Q1,$331.7 B,16,MA,Mastercard Inc.,0.0058,Financials
BRK,2024Q1,2024   Q1,$331.7 B,17,COF,Capital One Financial,0.005600000000000001,Financials
BRK,2024Q1,2024   Q1,$331.7 B,18,AMZN,Amazon.com Inc.,0.0054,Consumer Discretionary
BRK,2024Q1,2024   Q1,$331.7 B,19,AON,Aon Plc,0.0040999999999999995,Financials
BRK,2024Q1,2024   Q1,$331.7 B,20,NU,Nu Holdings Ltd,0.0039000000000000003,Financials
BRK,2023Q4,2023   Q4,$351.9 B,1,AAPL,Apple Inc.,0.4954,Technology
BRK,2023Q4,2023   Q4,$351.9 B,2,BAC,Bank of America Corp.,0.09880000000000001,Financials
BRK,2023Q4,2023   Q4,$351.9 B,3,AXP,American Express,0.08070000000000001,Financials
BRK,2023Q4,2023   Q4,$351.9 B,4,KO,Coca Cola Co.,0.067,Consumer Staples
BRK,2023Q4,2023   Q4,$351.9 B,5,CVX,Chevron Corp.,0.053399999999999996,Energy
BRK,2023Q4,2023   Q4,$351.9 B,6,OXY,Occidental Petroleum,0.0414,Energy
BRK,2023Q4,2023   Q4,$351.9 B,7,KHC,Kraft Heinz Co.,0.0342,Consumer Staples
BRK,2023Q4,2023   Q4,$351.9 B,8,MCO,Moody's Corp.,0.0274,Financials
BRK,2023Q4,2023   Q4,$351.9 B,9,CB,Chubb Limited,0.0129,Financials
BRK,2023Q4,2023   Q4,$351.9 B,10,DVA,DaVita HealthCare Partners,0.010700000000000001,Healthcare
BRK,2023Q4,2023   Q4,$351.9 B,11,C,Citigroup Inc.,0.008100000000000001,Financials
BRK,2023Q4,2023   Q4,$351.9 B,12,VRSN,Verisign Inc.,0.0075,Technology
BRK,2023Q4,2023   Q4,$351.9 B,13,KR,Kroger Co.,0.006500000000000001,Consumer Staples
BRK,2023Q4,2023   Q4,$351.9 B,14,V,Visa Inc.,0.0060999999999999995,Financials
BRK,2023Q4,2023   Q4,$351.9 B,15,MA,Mastercard Inc.,0.0048,Financials
BRK,2023Q4,2023   Q4,$351.9 B,16,COF,Capital One Financial,0.0046,Financials
BRK,2023Q4,2023   Q4,$351.9 B,17,AMZN,Amazon.com Inc.,0.0043,Consumer Discretionary
BRK,2023Q4,2023   Q4,$351.9 B,18,CHTR,Charter Communications,0.0042,Communication Services
BRK,2023Q4,2023   Q4,$351.9 B,19,LSXMK,Liberty SiriusXM Series C,0.0034999999999999996,Communication Services
BRK,2023Q4,2023   Q4,$351.9 B,20,SNOW,Snowflake Inc.,0.0034999999999999996,Technology
BRK,2023Q3,2023   Q3,$315 B,1,AAPL,Apple Inc.,0.49770000000000003,Technology
BRK,2023Q3,2023   Q3,$315 B,2,BAC,Bank of America Corp.,0.0898,Financials
BRK,2023Q3,2023   Q3,$315 B,3,AXP,American Express,0.0718,Financials
BRK,2023Q3,2023   Q3,$315 B,4,KO,Coca Cola Co.,0.0711,Consumer Staples
BRK,2023Q3,2023   Q3,$315 B,5,CVX,Chevron Corp.,0.059000000000000004,Energy
BRK,2023Q3,2023   Q3,$315 B,6,OXY,Occidental Petroleum,0.0462,Energy
BRK,2023Q3,2023   Q3,$315 B,7,KHC,Kraft Heinz Co.,0.0348,Consumer Staples
BRK,2023Q3,2023   Q3,$315 B,8,MCO,Moody's Corp.,0.0248,Financials
BRK,2023Q3,2023   Q3,$315 B,9,DVA,DaVita HealthCare Partners,0.0108,Healthcare
BRK,2023Q3,2023   Q3,$315 B,10,HPQ,HP Inc.,0.0084,Technology
BRK,2023Q3,2023   Q3,$315 B,11,VRSN,Verisign Inc.,0.008199999999999999,Technology
BRK,2023Q3,2023   Q3,$315 B,12,C,Citigroup Inc.,0.0072,Financials
BRK,2023Q3,2023   Q3,$315 B,13,KR,Kroger Co.,0.0070999999999999995,Consumer Staples
BRK,2023Q3,2023   Q3,$315 B,14,V,Visa Inc.,0.0060999999999999995,Financials
BRK,2023Q3,2023   Q3,$315 B,15,CB,Chubb Limited,0.0054,Financials
BRK,2023Q3,2023   Q3,$315 B,16,CHTR,Charter Communications,0.0053,Communication Services
BRK,2023Q3,2023   Q3,$315 B,17,MA,Mastercard Inc.,0.005,Financials
BRK,2023Q3,2023   Q3,$315 B,18,AON,Aon Plc,0.0042,Financials
BRK,2023Q3,2023   Q3,$315 B,19,AMZN,Amazon.com Inc.,0.004,Consumer Discretionary
BRK,2023Q3,2023   Q3,$315 B,20,PARA-OLD,Paramount Global CL B,0.0038,Communication Services
BRK,2023Q2,2023   Q2,$348.2 B,1,AAPL,Apple Inc.,0.51,Technology
BRK,2023Q2,2023   Q2,$348.2 B,2,BAC,Bank of America Corp.,0.0851,Financials
BRK,2023Q2,2023   Q2,$348.2 B,3,AXP,American Express,0.0759,Financials
BRK,2023Q2,2023   Q2,$348.2 B,4,KO,Coca Cola Co.,0.0692,Consumer Staples
BRK,2023Q2,2023   Q2,$348.2 B,5,CVX,Chevron Corp.,0.0556,Energy
BRK,2023Q2,2023   Q2,$348.2 B,6,OXY,Occidental Petroleum,0.0378,Energy
BRK,2023Q2,2023   Q2,$348.2 B,7,KHC,Kraft Heinz Co.,0.0332,Consumer Staples
BRK,2023Q2,2023   Q2,$348.2 B,8,MCO,Moody's Corp.,0.0246,Financials
BRK,2023Q2,2023   Q2,$348.2 B,9,HPQ,HP Inc.,0.010700000000000001,Technology
BRK,2023Q2,2023   Q2,$348.2 B,10,DVA,DaVita HealthCare Partners,0.0104,Healthcare
BRK,2023Q2,2023   Q2,$348.2 B,11,VRSN,Verisign Inc.,0.0083,Technology
BRK,2023Q2,2023   Q2,$348.2 B,12,C,Citigroup Inc.,0.0073,Financials
BRK,2023Q2,2023   Q2,$348.2 B,13,KR,Kroger Co.,0.0067,Consumer Staples
BRK,2023Q2,2023   Q2,$348.2 B,14,V,Visa Inc.,0.005699999999999999,Financials
BRK,2023Q2,2023   Q2,$348.2 B,15,MA,Mastercard Inc.,0.0045000000000000005,Financials
BRK,2023Q2,2023   Q2,$348.2 B,16,PARA-OLD,Paramount Global CL B,0.0043,Communication Services
BRK,2023Q2,2023   Q2,$348.2 B,17,AON,Aon Plc,0.0043,Financials
BRK,2023Q2,2023   Q2,$348.2 B,18,LSXMK,Liberty SiriusXM Series C,0.0040999999999999995,Communication Services
BRK,2023Q2,2023   Q2,$348.2 B,19,CHTR,Charter Communications,0.004,Communication Services
BRK,2023Q2,2023   Q2,$348.2 B,20,AMZN,Amazon.com Inc.,0.004,Consumer Discretionary
BRK,2023Q1,2023   Q1,$325.1 B,1,AAPL,Apple Inc.,0.4644,Technology
BRK,2023Q1,2023   Q1,$325.1 B,2,BAC,Bank of America Corp.,0.0909,Financials
BRK,2023Q1,2023   Q1,$325.1 B,3,AXP,American Express,0.07690000000000001,Financials
BRK,2023Q1,2023   Q1,$325.1 B,4,KO,Coca Cola Co.,0.07629999999999999,Consumer Staples
BRK,2023Q1,2023   Q1,$325.1 B,5,CVX,Chevron Corp.,0.0665,Energy
BRK,2023Q1,2023   Q1,$325.1 B,6,OXY,Occidental Petroleum,0.0407,Energy
BRK,2023Q1,2023   Q1,$325.1 B,7,KHC,Kraft Heinz Co.,0.0387,Consumer Staples
BRK,2023Q1,2023   Q1,$325.1 B,8,MCO,Moody's Corp.,0.0232,Financials
BRK,2023Q1,2023   Q1,$325.1 B,9,ATVI,Activision Blizzard Inc.,0.013000000000000001,Unknown
BRK,2023Q1,2023   Q1,$325.1 B,10,HPQ,HP Inc.,0.0109,Technology
BRK,2023Q1,2023   Q1,$325.1 B,11,DVA,DaVita HealthCare Partners,0.009000000000000001,Healthcare
BRK,2023Q1,2023   Q1,$325.1 B,12,VRSN,Verisign Inc.,0.0083,Technology
BRK,2023Q1,2023   Q1,$325.1 B,13,C,Citigroup Inc.,0.008,Financials
BRK,2023Q1,2023   Q1,$325.1 B,14,KR,Kroger Co.,0.0076,Consumer Staples
BRK,2023Q1,2023   Q1,$325.1 B,15,PARA-OLD,Paramount Global CL B,0.0064,Communication Services
BRK,2023Q1,2023   Q1,$325.1 B,16,V,Visa Inc.,0.0058,Financials
BRK,2023Q1,2023   Q1,$325.1 B,17,GM,General Motors,0.0045000000000000005,Consumer Discretionary
BRK,2023Q1,2023   Q1,$325.1 B,18,MA,Mastercard Inc.,0.0045000000000000005,Financials
BRK,2023Q1,2023   Q1,$325.1 B,19,CHTR,Charter Communications,0.0042,Communication Services
BRK,2023Q1,2023   Q1,$325.1 B,20,AON,Aon Plc,0.0042,Financials
BRK,2022Q4,2022   Q4,$299 B,1,AAPL,Apple Inc.,0.389,Technology
BRK,2022Q4,2022   Q4,$299 B,2,BAC,Bank of America Corp.,0.1119,Financials
BRK,2022Q4,2022   Q4,$299 B,3,CVX,Chevron Corp.,0.0978,Energy
BRK,2022Q4,2022   Q4,$299 B,4,KO,Coca Cola Co.,0.0851,Consumer Staples
BRK,2022Q4,2022   Q4,$299 B,5,AXP,American Express,0.07490000000000001,Financials
BRK,2022Q4,2022   Q4,$299 B,6,KHC,Kraft Heinz Co.,0.0443,Consumer Staples
BRK,2022Q4,2022   Q4,$299 B,7,OXY,Occidental Petroleum,0.0409,Energy
BRK,2022Q4,2022   Q4,$299 B,8,MCO,Moody's Corp.,0.023,Financials
BRK,2022Q4,2022   Q4,$299 B,9,ATVI,Activision Blizzard Inc.,0.013500000000000002,Unknown
BRK,2022Q4,2022   Q4,$299 B,10,HPQ,HP Inc.,0.009399999999999999,Technology
BRK,2022Q4,2022   Q4,$299 B,11,DVA,DaVita HealthCare Partners,0.009000000000000001,Healthcare
BRK,2022Q4,2022   Q4,$299 B,12,VRSN,Verisign Inc.,0.0088,Technology
BRK,2022Q4,2022   Q4,$299 B,13,C,Citigroup Inc.,0.0083,Financials
BRK,2022Q4,2022   Q4,$299 B,14,KR,Kroger Co.,0.0075,Consumer Staples
BRK,2022Q4,2022   Q4,$299 B,15,V,Visa Inc.,0.0058,Financials
BRK,2022Q4,2022   Q4,$299 B,16,LSXMK,Liberty SiriusXM Series C,0.005699999999999999,Communication Services
BRK,2022Q4,2022   Q4,$299 B,17,GM,General Motors,0.005600000000000001,Consumer Discretionary
BRK,2022Q4,2022   Q4,$299 B,18,PARA-OLD,Paramount Global CL B,0.0053,Communication Services
BRK,2022Q4,2022   Q4,$299 B,19,MA,Mastercard Inc.,0.0046,Financials
BRK,2022Q4,2022   Q4,$299 B,20,AON,Aon Plc,0.0044,Financials
BRK,2022Q3,2022   Q3,$296.1 B,1,AAPL,Apple Inc.,0.41759999999999997,Technology
BRK,2022Q3,2022   Q3,$296.1 B,2,BAC,Bank of America Corp.,0.10300000000000001,Financials
BRK,2022Q3,2022   Q3,$296.1 B,3,CVX,Chevron Corp.,0.0802,Energy
BRK,2022Q3,2022   Q3,$296.1 B,4,KO,Coca Cola Co.,0.0757,Consumer Staples
BRK,2022Q3,2022   Q3,$296.1 B,5,AXP,American Express,0.0691,Financials
BRK,2022Q3,2022   Q3,$296.1 B,6,OXY,Occidental Petroleum,0.0403,Energy
BRK,2022Q3,2022   Q3,$296.1 B,7,KHC,Kraft Heinz Co.,0.036699999999999997,Consumer Staples
BRK,2022Q3,2022   Q3,$296.1 B,8,MCO,Moody's Corp.,0.0203,Financials
BRK,2022Q3,2022   Q3,$296.1 B,9,ATVI,Activision Blizzard Inc.,0.0151,Unknown
BRK,2022Q3,2022   Q3,$296.1 B,10,TSM,Taiwan Semiconductor S.A.,0.0139,Technology
BRK,2022Q3,2022   Q3,$296.1 B,11,USB,U.S. Bancorp,0.0106,Financials
BRK,2022Q3,2022   Q3,$296.1 B,12,DVA,DaVita HealthCare Partners,0.0101,Healthcare
BRK,2022Q3,2022   Q3,$296.1 B,13,HPQ,HP Inc.,0.0088,Technology
BRK,2022Q3,2022   Q3,$296.1 B,14,BNY,Bank of New York Mellon Corp.,0.008100000000000001,Financials
BRK,2022Q3,2022   Q3,$296.1 B,15,C,Citigroup Inc.,0.0078000000000000005,Financials
BRK,2022Q3,2022   Q3,$296.1 B,16,VRSN,Verisign Inc.,0.0075,Technology
BRK,2022Q3,2022   Q3,$296.1 B,17,KR,Kroger Co.,0.0074,Consumer Staples
BRK,2022Q3,2022   Q3,$296.1 B,18,PARA-OLD,Paramount Global CL B,0.0059,Communication Services
BRK,2022Q3,2022   Q3,$296.1 B,19,LSXMK,Liberty SiriusXM Series C,0.0055000000000000005,Communication Services
BRK,2022Q3,2022   Q3,$296.1 B,20,GM,General Motors,0.0054,Consumer Discretionary
BRK,2022Q2,2022   Q2,$300.1 B,1,AAPL,Apple Inc.,0.40759999999999996,Technology
BRK,2022Q2,2022   Q2,$300.1 B,2,BAC,Bank of America Corp.,0.1048,Financials
BRK,2022Q2,2022   Q2,$300.1 B,3,KO,Coca Cola Co.,0.08380000000000001,Consumer Staples
BRK,2022Q2,2022   Q2,$300.1 B,4,CVX,Chevron Corp.,0.0779,Energy
BRK,2022Q2,2022   Q2,$300.1 B,5,AXP,American Express,0.07,Financials
BRK,2022Q2,2022   Q2,$300.1 B,6,KHC,Kraft Heinz Co.,0.0414,Consumer Staples
BRK,2022Q2,2022   Q2,$300.1 B,7,OXY,Occidental Petroleum,0.0311,Energy
BRK,2022Q2,2022   Q2,$300.1 B,8,MCO,Moody's Corp.,0.022400000000000003,Financials
BRK,2022Q2,2022   Q2,$300.1 B,9,USB,U.S. Bancorp,0.0184,Financials
BRK,2022Q2,2022   Q2,$300.1 B,10,ATVI,Activision Blizzard Inc.,0.0177,Unknown
BRK,2022Q2,2022   Q2,$300.1 B,11,HPQ,HP Inc.,0.011399999999999999,Technology
BRK,2022Q2,2022   Q2,$300.1 B,12,BNY,Bank of New York Mellon Corp.,0.0101,Financials
BRK,2022Q2,2022   Q2,$300.1 B,13,DVA,DaVita HealthCare Partners,0.0096,Healthcare
